"Dose","Rate","Sim"
10,0.146483909325232,166
25,0.154459669239285,166
50,0.221682537927742,166
100,0.223510505872313,166
200,0.261318793344468,166
400,0.3574103053308,166
800,0.357427588443261,166
10,0.206762120246933,167
25,0.225152075157026,167
50,0.225239583757166,167
100,0.416268025897793,167
200,0.416359119206894,167
400,0.643186643165804,167
800,0.722567151475986,167
10,0.014685797318083,168
25,0.0374279493757394,168
50,0.0757145108223376,168
100,0.1684589687261,168
200,0.174955462964389,168
400,0.223924084564689,168
800,0.226307754307808,168
10,0.158786308280023,169
25,0.167244973650748,169
50,0.181431119159455,169
100,0.226204643588344,169
200,0.283492530228333,169
400,0.285323311235083,169
800,0.287032873328468,169
10,0.11457121425212,170
25,0.114964394240052,170
50,0.115097901908307,170
100,0.231156546208464,170
200,0.270946548347355,170
400,0.348840799213403,170
800,0.578442528714771,170
10,0.10950930417268,171
25,0.150827730267061,171
50,0.160795712857388,171
100,0.235429845018063,171
200,0.257553489081116,171
400,0.354045684808607,171
800,0.397648176748175,171
10,0.0982752873332143,172
25,0.0986835131648068,172
50,0.176725457510783,172
100,0.217088671637222,172
200,0.238113417157191,172
400,0.263474243228955,172
800,0.510068098485338,172
10,0.0453627018502989,173
25,0.16688656179566,173
50,0.168302119778153,173
100,0.168309011578474,173
200,0.282315196501953,173
400,0.327364398588718,173
800,0.327851311863183,173
10,0.185961259860293,174
25,0.193223796081306,174
50,0.193261754976504,174
100,0.193816299235104,174
200,0.19381797617578,174
400,0.290064984371451,174
800,0.390018156114789,174
10,0.0351036202297338,175
25,0.0360020701494817,175
50,0.176618146658246,175
100,0.179370525352542,175
200,0.187933403589368,175
400,0.288669219806527,175
800,0.592045987391444,175
10,0.128518768667918,176
25,0.188696978766173,176
50,0.189587322002844,176
100,0.19515426394965,176
200,0.195256037666976,176
400,0.224934128035928,176
800,0.232462608637171,176
10,0.0217635163691083,177
25,0.0345294761226216,177
50,0.154403621765807,177
100,0.155032032620119,177
200,0.177085922735237,177
400,0.189210216392151,177
800,0.342096368323342,177
10,0.0959183666900378,178
25,0.133151050588392,178
50,0.179675892200574,178
100,0.208028468367556,178
200,0.26229895894361,178
400,0.384730164506861,178
800,0.445392067125896,178
10,0.124736877131232,179
25,0.138179450071813,179
50,0.186936687820345,179
100,0.188896926536414,179
200,0.289782992624756,179
400,0.466132433035806,179
800,0.471985223295511,179
10,0.0784459696718152,180
25,0.0833764291353818,180
50,0.0928507488269782,180
100,0.0930686059739066,180
200,0.104946401297761,180
400,0.124487457719147,180
800,0.266929878423969,180
10,0.22086248342881,181
25,0.240415112082673,181
50,0.261290819974569,181
100,0.275619470808148,181
200,0.32073396427896,181
400,0.324671720608782,181
800,0.386239008109322,181
10,0.125450293343383,182
25,0.206901219597523,182
50,0.207662321493835,182
100,0.209089136733779,182
200,0.223923792967046,182
400,0.242422524159998,182
800,0.268716138233058,182
10,0.021603753711816,183
25,0.0352203532184659,183
50,0.0364613316313283,183
100,0.159932719695798,183
200,0.162016408564336,183
400,0.170004173809584,183
800,0.290528863692069,183
10,0.225477775289974,184
25,0.301772267008487,184
50,0.555080952351355,184
100,0.686648088969164,184
200,0.713263822226389,184
400,0.854578078179924,184
800,0.986797351770209,184
10,0.219505303912234,185
25,0.22006471949199,185
50,0.231948764478432,185
100,0.3189192267926,185
200,0.502356564167063,185
400,0.525910555413271,185
800,0.621967728214422,185
10,0.130395331759002,186
25,0.196602312251024,186
50,0.213686093951725,186
100,0.276127545322093,186
200,0.337622207014354,186
400,0.586596270668622,186
800,0.592336388310912,186
10,0.198406992639353,187
25,0.204146169428528,187
50,0.25228911319771,187
100,0.284840840670923,187
200,0.316092369213683,187
400,0.48940478035482,187
800,0.638966842278632,187
10,0.134572139744898,188
25,0.26798983538082,188
50,0.376256936084939,188
100,0.425608079102997,188
200,0.702548001224098,188
400,0.847092812222714,188
800,0.851004536902775,188
10,0.144226914167591,189
25,0.18565993398867,189
50,0.304044132276312,189
100,0.304186686471403,189
200,0.308843441211707,189
400,0.385962546270652,189
800,0.412170311838292,189
10,0.0353321552303681,190
25,0.0355011254901401,190
50,0.042820696083046,190
100,0.0435610484804136,190
200,0.0658240741008822,190
400,0.212480979452494,190
800,0.255272649853454,190
10,0.0434310098460085,191
25,0.04401800825699,191
50,0.0442562180005997,191
100,0.0449561382805663,191
200,0.204159294048891,191
400,0.214849115916716,191
800,0.258945919056939,191
10,0.240804549386415,192
25,0.500302885543702,192
50,0.500757593871317,192
100,0.50935638767789,192
200,0.522275251093704,192
400,0.592647423713656,192
800,0.596301712978118,192
10,0.112268004768702,193
25,0.136314106485043,193
50,0.181878094528665,193
100,0.214065758367557,193
200,0.214673657422248,193
400,0.221523856876473,193
800,0.222630447603939,193
10,0.0321610246302583,194
25,0.0328425719066221,194
50,0.040380570504334,194
100,0.205722842178547,194
200,0.29372890495609,194
400,0.432280218772207,194
800,0.474657759345036,194
10,0.14089792971806,195
25,0.254794127617254,195
50,0.319310360873389,195
100,0.761716372297221,195
200,0.770778909506248,195
400,0.81028196898808,195
800,0.949231820654538,195
10,0.295583472077077,196
25,0.344830592239368,196
50,0.402694311972783,196
100,0.40672777729407,196
200,0.610501975138728,196
400,0.647004300041194,196
800,0.693613106626269,196
10,0.0774797262050473,197
25,0.082082612263959,197
50,0.195664312186606,197
100,0.261839773241766,197
200,0.370958005178814,197
400,0.635572966242543,197
800,0.644284899370143,197
10,0.166409598265721,198
25,0.218145885497235,198
50,0.218309040179321,198
100,0.219086554504854,198
200,0.22183265725125,198
400,0.278167440559004,198
800,0.312681868022233,198
10,0.177500696719863,199
25,0.19867881849996,199
50,0.214515971972614,199
100,0.214756191634324,199
200,0.231410195094664,199
400,0.280479711113418,199
800,0.297093686727164,199
10,0.208820190753539,200
25,0.219044624806772,200
50,0.231998473980459,200
100,0.270059654168325,200
200,0.345573631184004,200
400,0.350193997513718,200
800,0.501314090075711,200
10,0.0451280373170234,201
25,0.0862017501469375,201
50,0.132336458155533,201
100,0.134508810157272,201
200,0.211416928733171,201
400,0.239870402131931,201
800,0.242406305526558,201
10,0.235989686676579,202
25,0.279555354585301,202
50,0.415545191601199,202
100,0.43469487066135,202
200,0.464464429748874,202
400,0.471804907818936,202
800,0.595543306280741,202
10,0.0786931567847654,203
25,0.176415948604815,203
50,0.323578668383356,203
100,0.417612471572676,203
200,0.418814351406129,203
400,0.588508582000104,203
800,0.721210815197443,203
10,0.248484772610717,204
25,0.254143398308203,204
50,0.256919813405723,204
100,0.573196166578077,204
200,0.580493678181353,204
400,0.603436711118328,204
800,0.627654901455099,204
10,0.179520156719634,205
25,0.195119973467177,205
50,0.264714635552117,205
100,0.386045667142131,205
200,0.442028252543192,205
400,0.533419657021316,205
800,0.553605230483327,205
10,0.315957689853168,206
25,0.317774992973102,206
50,0.513796790751255,206
100,0.844479074648942,206
200,0.86821711875804,206
400,0.889491210481904,206
800,0.904500635453947,206
10,0.0882993634210711,207
25,0.0943501002274618,207
50,0.151917161901879,207
100,0.172532883443438,207
200,0.321629148608951,207
400,0.35968394832521,207
800,0.472414726326323,207
10,0.146307053512098,208
25,0.245604726299634,208
50,0.251238032668706,208
100,0.425250798763241,208
200,0.560342018595613,208
400,0.871748377311597,208
800,0.911675476711598,208
10,0.0163739670953799,209
25,0.061380104588403,209
50,0.0932830468833571,209
100,0.107620360119675,209
200,0.158915014712678,209
400,0.313644579384555,209
800,0.31495071374756,209
10,0.148773216996623,210
25,0.172416096547326,210
50,0.183249179194384,210
100,0.185506278975026,210
200,0.226833191787695,210
400,0.295996127634691,210
800,0.321251199097052,210
10,0.14613724173111,211
25,0.204417177651432,211
50,0.204753387779577,211
100,0.205760586978285,211
200,0.213290773320583,211
400,0.2876451068208,211
800,0.356886250071274,211
10,0.146357942477284,212
25,0.1773489896959,212
50,0.229908742302171,212
100,0.269301824225732,212
200,0.270303665309201,212
400,0.387021674402483,212
800,0.415827648448423,212
10,0.0945181115576369,213
25,0.162025476403622,213
50,0.248575573947574,213
100,0.302897632571966,213
200,0.320036669084409,213
400,0.331185327077844,213
800,0.332118603284873,213
10,0.159428774219572,214
25,0.299188043503766,214
50,0.301482817344222,214
100,0.322332883435433,214
200,0.334244838491945,214
400,0.731741589421497,214
800,0.779452044288538,214
10,0.200958811257287,215
25,0.208278513172723,215
50,0.224777790530206,215
100,0.279144961854369,215
200,0.2804080354495,215
400,0.451213680509239,215
800,0.492351022205209,215
10,0.181026673864546,216
25,0.228651338158833,216
50,0.230209733078545,216
100,0.230980477139756,216
200,0.232327986504142,216
400,0.238075626209063,216
800,0.258794478631773,216
10,0.0599868067905578,217
25,0.166710360821979,217
50,0.191864860256942,217
100,0.199094774279555,217
200,0.199119226363967,217
400,0.201528546931151,217
800,0.298960989366749,217
10,0.126287991992288,218
25,0.157155892060728,218
50,0.202510876688765,218
100,0.208646251032381,218
200,0.393135903942993,218
400,0.401990082530003,218
800,0.512358289091643,218
10,0.0909871522009475,219
25,0.0926147616492663,219
50,0.126331615331202,219
100,0.139141427238269,219
200,0.17647210440764,219
400,0.21361357706876,219
800,0.221330502222514,219
10,0.169457936785494,220
25,0.180403543638561,220
50,0.180788005943187,220
100,0.205730510460372,220
200,0.245909668372975,220
400,0.252449004953904,220
800,0.264733720226023,220
10,0.0473834514085695,221
25,0.173246179415677,221
50,0.286763632533848,221
100,0.365828629367541,221
200,0.391097591296535,221
400,0.482702407002272,221
800,0.540932930756513,221
10,0.129945909522831,222
25,0.129952963061228,222
50,0.168094785927061,222
100,0.173600834486301,222
200,0.213633630487357,222
400,0.276761521867338,222
800,0.358135305839238,222
10,0.189890015855664,223
25,0.292585058514015,223
50,0.299554725982913,223
100,0.324283809338072,223
200,0.608690910590275,223
400,0.614514905415788,223
800,0.759186647897127,223
10,0.223513702849931,224
25,0.232214481201448,224
50,0.239687006352694,224
100,0.436330093651435,224
200,0.797323684911038,224
400,0.856278724767371,224
800,0.868734225432584,224
10,0.203139416936441,225
25,0.205951912520653,225
50,0.206991297243898,225
100,0.225172622337783,225
200,0.244155662154908,225
400,0.356843067599271,225
800,0.379455556108779,225
10,0.102655745121683,226
25,0.143795769174145,226
50,0.194087948494644,226
100,0.226994598399155,226
200,0.227652987511004,226
400,0.368316348132394,226
800,0.4397278169001,226
10,0.0981686131927478,227
25,0.164163944656523,227
50,0.164222676863697,227
100,0.167590817235808,227
200,0.214976604440691,227
400,0.223568719441431,227
800,0.281657905014038,227
10,0.149881111484923,228
25,0.154238925561215,228
50,0.262445145444681,228
100,0.431395614056858,228
200,0.4820599095269,228
400,0.484472235723316,228
800,0.486283558683979,228
10,0.0727821022377593,229
25,0.11445940458412,229
50,0.24224370188827,229
100,0.245184838101035,229
200,0.280456190587355,229
400,0.359170444094469,229
800,0.374158344342185,229
10,0.22777862132838,230
25,0.269194861793643,230
50,0.315406339563809,230
100,0.56881584434758,230
200,0.601740713536806,230
400,0.659393883763316,230
800,0.663999039052979,230
10,0.116335168673596,231
25,0.234801086425018,231
50,0.33239588362938,231
100,0.332755080136675,231
200,0.67374525529647,231
400,0.830371023513509,231
800,0.949278937652311,231
10,0.196469175858153,232
25,0.243179919652905,232
50,0.251740187998303,232
100,0.253802485532306,232
200,0.254700380377097,232
400,0.257523255814452,232
800,0.264987009124777,232
10,0.121080788702048,233
25,0.140107211347534,233
50,0.256774863371063,233
100,0.260232067887588,233
200,0.286120234884136,233
400,0.370765404653508,233
800,0.372917080699815,233
10,0.0933477889253654,234
25,0.106395037930003,234
50,0.156225042918542,234
100,0.221173687224673,234
200,0.245054245645378,234
400,0.261572593029035,234
800,0.261608759413253,234
10,0.223126466627543,235
25,0.223277942846168,235
50,0.223786816392664,235
100,0.322683391728849,235
200,0.479967218156678,235
400,0.485302275962307,235
800,0.573228421164737,235
10,0.154597009972426,236
25,0.155711423846698,236
50,0.155784271531095,236
100,0.181989874393885,236
200,0.183829700984057,236
400,0.184863770889845,236
800,0.306420593472915,236
10,0.230491243357652,237
25,0.268570093599537,237
50,0.46165397027092,237
100,0.655962480533143,237
200,0.692017588909034,237
400,0.980122458488992,237
800,0.98257272007705,237
10,0.236015688049369,238
25,0.246252027188507,238
50,0.258551251106986,238
100,0.26310452249937,238
200,0.356683379464791,238
400,0.549521898962007,238
800,0.557601417850011,238
10,0.102609491461793,239
25,0.102819439750567,239
50,0.130324945076304,239
100,0.204442953897846,239
200,0.29424527926775,239
400,0.322130465525331,239
800,0.442877418329952,239
10,0.123030017323863,240
25,0.131029864327636,240
50,0.209515280156316,240
100,0.280976816602363,240
200,0.284880148106579,240
400,0.312608224108102,240
800,0.336708226523385,240
10,0.212822522541321,241
25,0.277265492369588,241
50,0.277575358084889,241
100,0.279435629412794,241
200,0.280674255076639,241
400,0.380481690700687,241
800,0.59187066648309,241
10,0.0646948560775672,242
25,0.0710249210738527,242
50,0.0825976029895701,242
100,0.0827101970042308,242
200,0.0989009747062927,242
400,0.142241845395535,242
800,0.252290986719885,242
10,0.0895672298499685,243
25,0.0933338201604707,243
50,0.0950715612230175,243
100,0.168840969293744,243
200,0.181042455593812,243
400,0.379168244269391,243
800,0.604530192918929,243
10,0.157906057369679,244
25,0.186295252598399,244
50,0.226267277567361,244
100,0.273875493125819,244
200,0.379944674223046,244
400,0.638635155521852,244
800,0.697519175806887,244
10,0.177172876155492,245
25,0.181117192550971,245
50,0.194154892741387,245
100,0.302841635780956,245
200,0.56147987230824,245
400,0.688552780308973,245
800,0.702853536594735,245
10,0.170269701506107,246
25,0.17548182424108,246
50,0.176709541604776,246
100,0.179251572822377,246
200,0.209551565110502,246
400,0.288980464733615,246
800,0.326542576076018,246
10,0.269880332505694,247
25,0.283593098924308,247
50,0.317640651196614,247
100,0.375472292439383,247
200,0.911377274695883,247
400,0.920426345989633,247
800,0.921036224033582,247
10,0.0893906798359997,248
25,0.102453417734655,248
50,0.139080482619574,248
100,0.233838812628431,248
200,0.335269685038069,248
400,0.339754076844099,248
800,0.974650092365762,248
10,0.193242031786778,249
25,0.268473267990265,249
50,0.272150804091408,249
100,0.277715675926215,249
200,0.289592624942641,249
400,0.290215798805714,249
800,0.32906282132521,249
10,0.0581767466273102,250
25,0.138178672371638,250
50,0.144989595494996,250
100,0.167605924584618,250
200,0.221354355333232,250
400,0.235528385682626,250
800,0.359386850407237,250
10,0.0983024255603527,251
25,0.187155723640434,251
50,0.20301841965179,251
100,0.246091302382936,251
200,0.25367741891103,251
400,0.254244709446307,251
800,0.496520540513179,251
10,0.0368575151898519,252
25,0.0389505834486987,252
50,0.0535926209559922,252
100,0.0560486770313809,252
200,0.0874469515796612,252
400,0.190786077136536,252
800,0.305846862684207,252
10,0.0253596364525801,253
25,0.0395939909674716,253
50,0.0701499272789156,253
100,0.192765028000123,253
200,0.493333350793265,253
400,0.718039639125116,253
800,0.728280205397262,253
10,0.180864061885383,254
25,0.185198251933013,254
50,0.25648993323531,254
100,0.613091239314898,254
200,0.709941993026641,254
400,0.941142113808873,254
800,0.943573817100826,254
10,0.137353265510037,255
25,0.137538470135735,255
50,0.145547484788269,255
100,0.210932086373019,255
200,0.303346127587601,255
400,0.34938941406055,255
800,0.372266866776506,255
10,0.0257468147418411,256
25,0.0282630301907658,256
50,0.0284731451352269,256
100,0.0726150716175157,256
200,0.0813155143625529,256
400,0.2084601880111,256
800,0.809844079144028,256
10,0.0126613125595904,257
25,0.013896422652559,257
50,0.0371075577285743,257
100,0.0561943690204269,257
200,0.118690828866426,257
400,0.231565991237135,257
800,0.270478130810591,257
10,0.0519369924253295,258
25,0.0521441038936308,258
50,0.0689456132255772,258
100,0.087062289960881,258
200,0.0870629714416206,258
400,0.0931257983550234,258
800,0.291710508175885,258
10,0.228318225274456,259
25,0.27481905401121,259
50,0.324144918552147,259
100,0.326466214596261,259
200,0.353084110353067,259
400,0.391095923027558,259
800,0.41167558010726,259
10,0.0340193723785336,260
25,0.0593517137234037,260
50,0.156200185562492,260
100,0.156521738944448,260
200,0.172220635750828,260
400,0.316056695803623,260
800,0.547565344568097,260
10,0.173879228732996,261
25,0.173894812751452,261
50,0.174441001700749,261
100,0.174474437011384,261
200,0.178064819715482,261
400,0.212386684970208,261
800,0.213690799796345,261
10,0.0268517075167955,262
25,0.0322706421942999,262
50,0.108798771733144,262
100,0.125736991177027,262
200,0.159923102296148,262
400,0.188660281713164,262
800,0.229672305804577,262
10,0.286652039114334,263
25,0.374334541972331,263
50,0.381214270401336,263
100,0.420201444965705,263
200,0.426914661710875,263
400,0.508213015980816,263
800,0.508556420850858,263
10,0.0362113855693715,264
25,0.0608999919595778,264
50,0.0615143441576002,264
100,0.155152194235156,264
200,0.167167909739713,264
400,0.234665475074583,264
800,0.26488562984219,264
10,0.12296980944322,265
25,0.126525038309959,265
50,0.136035443019725,265
100,0.175337147669313,265
200,0.175401608899997,265
400,0.177079764535745,265
800,0.219138835239635,265
10,0.126031582658833,266
25,0.158682399685597,266
50,0.31495394948137,266
100,0.333169866620687,266
200,0.33929950517723,266
400,0.351655777783412,266
800,0.364043837625606,266
10,0.200477263387986,267
25,0.293831846030808,267
50,0.450538841371134,267
100,0.57933315099194,267
200,0.586349033796484,267
400,0.620336946805557,267
800,0.625178431512008,267
10,0.112440321285396,268
25,0.113674606804344,268
50,0.223380400994551,268
100,0.233154917112401,268
200,0.239081335711154,268
400,0.243026912539838,268
800,0.258487457069494,268
10,0.0860233756779312,269
25,0.23561368708932,269
50,0.235665907748759,269
100,0.236468619225414,269
200,0.243074785816579,269
400,0.503529864973973,269
800,0.50641934302489,269
10,0.181165182295265,270
25,0.315824940191595,270
50,0.50745819204588,270
100,0.519341348926388,270
200,0.567573569398558,270
400,0.703399296490148,270
800,0.729203305150915,270
10,0.19392974325024,271
25,0.214678819595743,271
50,0.217704403224294,271
100,0.329366140979292,271
200,0.401412341652313,271
400,0.401810365500501,271
800,0.527289792692063,271
10,0.134737003653969,272
25,0.136462491374326,272
50,0.136533944720515,272
100,0.20442166928173,272
200,0.233782040414449,272
400,0.236069018213591,272
800,0.283426925563068,272
10,0.0676259563671413,273
25,0.10891014665762,273
50,0.108910726906412,273
100,0.116283240860943,273
200,0.174204665084445,273
400,0.283527241967805,273
800,0.539130276523683,273
10,0.0221364748213645,274
25,0.023471236379814,274
50,0.0247281223944785,274
100,0.0257837127703164,274
200,0.0552234635753517,274
400,0.272120765507594,274
800,0.288012903119694,274
10,0.126996603490017,275
25,0.140957763805518,275
50,0.188480522493157,275
100,0.196890258421864,275
200,0.201212846583284,275
400,0.30010858076832,275
800,0.308590689686988,275
10,0.142826269348917,276
25,0.167754476005095,276
50,0.181835856091979,276
100,0.181840682645478,276
200,0.191590400487184,276
400,0.256193428999691,276
800,0.263543370948917,276
10,0.0844392564400108,277
25,0.222970297545764,277
50,0.251847933296166,277
100,0.276945142083384,277
200,0.358514191287394,277
400,0.359102677669363,277
800,0.408058552148853,277
10,0.121079154741048,278
25,0.150271631843951,278
50,0.16458095309415,278
100,0.174714338210941,278
200,0.224253240627522,278
400,0.275412815678589,278
800,0.331091672856977,278
10,0.222877883566791,279
25,0.517384048899711,279
50,0.608585448735552,279
100,0.67037244507985,279
200,0.701419864394418,279
400,0.732938251739751,279
800,0.839435285160888,279
10,0.27519097591967,280
25,0.756456020750716,280
50,0.770567188143514,280
100,0.825791395444247,280
200,0.839773727458876,280
400,0.927284097315368,280
800,0.933782110574627,280
10,0.302477971622706,281
25,0.320902807588296,281
50,0.365504566106862,281
100,0.415541528437397,281
200,0.527889402668869,281
400,0.546096476731842,281
800,0.577360039533931,281
10,0.230000959348138,282
25,0.238929607067737,282
50,0.246913933270148,282
100,0.298373120096065,282
200,0.39616035679425,282
400,0.680560255736447,282
800,0.738110603290664,282
10,0.140190431664362,283
25,0.170207610581004,283
50,0.174293076662041,283
100,0.265706657259566,283
200,0.299572906108906,283
400,0.306358998388032,283
800,0.361073204789605,283
10,0.230029182117735,284
25,0.291092118841987,284
50,0.523553596139933,284
100,0.676845156671654,284
200,0.690834995132457,284
400,0.756488642512545,284
800,0.757396888256272,284
10,0.225129774436431,285
25,0.38514472696281,285
50,0.394627863891063,285
100,0.458024404486536,285
200,0.4662915234707,285
400,0.761363597419357,285
800,0.762259940164659,285
10,0.185841838194773,286
25,0.190691683646164,286
50,0.23660315090837,286
100,0.290805883258688,286
200,0.312577085080892,286
400,0.358639169452126,286
800,0.416508179804881,286
10,0.201883785587525,287
25,0.30350261924612,287
50,0.3157863163522,287
100,0.356645975886361,287
200,0.390213992970316,287
400,0.409538017369332,287
800,0.414313813441716,287
10,0.18018364866357,288
25,0.180331077731266,288
50,0.182743503979043,288
100,0.242368218452686,288
200,0.285495845096976,288
400,0.696876515159457,288
800,0.731217405201966,288
10,0.164731293597019,289
25,0.170897026069104,289
50,0.190819952314281,289
100,0.203207479048633,289
200,0.551281819947468,289
400,0.617498378551127,289
800,0.666889454878749,289
10,0.126756138115253,290
25,0.16683791394437,290
50,0.176123469492718,290
100,0.19968450359261,290
200,0.203343167808641,290
400,0.292380878293127,290
800,0.400108548187802,290
10,0.072168641434832,291
25,0.147734021455768,291
50,0.280799669047449,291
100,0.299104581403056,291
200,0.398894183467181,291
400,0.703904426379605,291
800,0.738028069416643,291
10,0.192600045472651,292
25,0.198834110451508,292
50,0.199019217194331,292
100,0.202840829887737,292
200,0.226734245423748,292
400,0.258607196872791,292
800,0.267981545891481,292
10,0.0195439375211585,293
25,0.0202191936560532,293
50,0.0202204366222953,293
100,0.171471510674816,293
200,0.172670567814927,293
400,0.189013243018429,293
800,0.258675311507021,293
10,0.113791926446238,294
25,0.143575048285627,294
50,0.143598677737087,294
100,0.152046380161719,294
200,0.153994385511723,294
400,0.154350065548131,294
800,0.298990383749279,294
10,0.226933353457577,295
25,0.274486835410239,295
50,0.321197565180211,295
100,0.59559564581919,295
200,0.669713389524423,295
400,0.670565572041873,295
800,0.873850730969631,295
10,0.244167616784846,296
25,0.244561244054326,296
50,0.256497361348525,296
100,0.256527823221075,296
200,0.262935214966236,296
400,0.615878046589762,296
800,0.660562909609711,296
10,0.0701345127201536,297
25,0.127772686797826,297
50,0.142586776837118,297
100,0.211132921043962,297
200,0.21929291950404,297
400,0.236703111845635,297
800,0.287512141181445,297
10,0.0285585731116007,298
25,0.028958212480641,298
50,0.0291894884459712,298
100,0.034547605596022,298
200,0.050132402427149,298
400,0.194321282073601,298
800,0.580479310343544,298
10,0.139115569002814,299
25,0.152252032587793,299
50,0.154720477985658,299
100,0.194449089823197,299
200,0.235389320022595,299
400,0.26434545057197,299
800,0.26444903869814,299
10,0.190426111697516,300
25,0.20219781058409,300
50,0.229743464205887,300
100,0.23157664163122,300
200,0.257583666919702,300
400,0.415085709691067,300
800,0.457597260048417,300
10,0.147624323628196,301
25,0.156692845988968,301
50,0.167397823368441,301
100,0.205089082759135,301
200,0.474023875188268,301
400,0.502293848382149,301
800,0.677994113571044,301
10,0.07550746458901,302
25,0.12694258856835,302
50,0.151778968738004,302
100,0.252686082797788,302
200,0.317497373068115,302
400,0.697481824199791,302
800,0.711582107893611,302
10,0.105968339331463,303
25,0.250209105887824,303
50,0.250769074745326,303
100,0.416925813285815,303
200,0.605767374110018,303
400,0.607871040721903,303
800,0.609919668672944,303
10,0.0679804077253078,304
25,0.0681218003767683,304
50,0.0734490887326674,304
100,0.112691653026899,304
200,0.135924369314436,304
400,0.186720159526162,304
800,0.227189479700106,304
10,0.206146223017863,305
25,0.266968834617448,305
50,0.467151293853856,305
100,0.628896864247241,305
200,0.720492911867394,305
400,0.734993405063908,305
800,0.743940467663045,305
10,0.121331695552388,306
25,0.209359527277243,306
50,0.286224847530547,306
100,0.324147723997516,306
200,0.573708489789027,306
400,0.592821819992637,306
800,0.599475519272987,306
10,0.044272533736334,307
25,0.122206451293479,307
50,0.123103222042224,307
100,0.188787525422061,307
200,0.234915472467517,307
400,0.314097966218438,307
800,0.364553137330231,307
10,0.237927147022708,308
25,0.269869801467692,308
50,0.349247373420672,308
100,0.395076695804097,308
200,0.644348919204091,308
400,0.924589067655585,308
800,0.927227597572321,308
10,0.253123140305233,309
25,0.253431582493903,309
50,0.286465736975317,309
100,0.432736093203401,309
200,0.508101018674034,309
400,0.798826944929635,309
800,0.811584312178825,309
10,0.184648965869614,310
25,0.240652745958508,310
50,0.240790785380275,310
100,0.261886804739066,310
200,0.263580942985377,310
400,0.266836356484777,310
800,0.323885783236672,310
10,0.186332028722906,311
25,0.312085796007713,311
50,0.36222237287246,311
100,0.459938330842765,311
200,0.565474027958921,311
400,0.610209736447357,311
800,0.610269235569539,311
10,0.0753811411661522,312
25,0.0771100355051785,312
50,0.141410043341864,312
100,0.142020806954678,312
200,0.150095792896881,312
400,0.169285188223923,312
800,0.237153048871334,312
10,0.186055597030006,313
25,0.2569728874454,313
50,0.257112146928126,313
100,0.47754436897221,313
200,0.605972389472992,313
400,0.629085289108406,313
800,0.66866379368505,313
10,0.220670451441629,314
25,0.276176771005726,314
50,0.345815656662769,314
100,0.385615228605504,314
200,0.441898298353924,314
400,0.450813830117694,314
800,0.452034829360501,314
10,0.144893686669152,315
25,0.191872487098253,315
50,0.209651868698366,315
100,0.239238074411884,315
200,0.239507301613858,315
400,0.246062859635209,315
800,0.29876464836489,315
10,0.179167531996831,316
25,0.184131319825936,316
50,0.188184956639337,316
100,0.210022356596299,316
200,0.211426888284483,316
400,0.289404343529882,316
800,0.473409235145351,316
10,0.0250933234571815,317
25,0.0276424093349315,317
50,0.0277672023452813,317
100,0.0415142198793861,317
200,0.0525870556905294,317
400,0.169013660832419,317
800,0.225149179417836,317
10,0.258890913607817,318
25,0.282592258807576,318
50,0.303076984947438,318
100,0.328522696314273,318
200,0.335725333769055,318
400,0.633819219159568,318
800,0.684399522798014,318
10,0.133342116991767,319
25,0.181540642516432,319
50,0.188469383171521,319
100,0.270009717142586,319
200,0.282334964303583,319
400,0.32921679988043,319
800,0.335261240871721,319
10,0.121920534797881,320
25,0.216627256114105,320
50,0.223800165722694,320
100,0.28302261584417,320
200,0.513346499499895,320
400,0.521063281315538,320
800,0.535444027803064,320
10,0.144339229746455,321
25,0.19011890115991,321
50,0.19041113358192,321
100,0.192551766094875,321
200,0.222621150970036,321
400,0.363566730586964,321
800,0.394247477239965,321
10,0.225643834949283,322
25,0.274369073997267,322
50,0.301370177134177,322
100,0.30741342196191,322
200,0.344513721082435,322
400,0.495512346341248,322
800,0.67565120937089,322
10,0.182474714632201,323
25,0.224576620953507,323
50,0.274691055196219,323
100,0.276283503035964,323
200,0.368405951686912,323
400,0.373599741230408,323
800,0.50925346661452,323
10,0.221418773349535,324
25,0.262790894194966,324
50,0.291716996432387,324
100,0.343804842736881,324
200,0.379568337119619,324
400,0.383943733098205,324
800,0.477174673951815,324
10,0.038515936342851,325
25,0.158060971103441,325
50,0.162607434147424,325
100,0.336761384362621,325
200,0.363469809517444,325
400,0.460437674452475,325
800,0.486852657358335,325
10,0.0518447901083101,326
25,0.0697049803266729,326
50,0.0790889194086677,326
100,0.0800552599086362,326
200,0.167097156983785,326
400,0.279436585043251,326
800,0.40411645078712,326
10,0.151724471104362,327
25,0.231832105570361,327
50,0.267941494141012,327
100,0.388996844115943,327
200,0.412556131740599,327
400,0.481842968806416,327
800,0.622613773166615,327
10,0.149668189213885,328
25,0.184750100701756,328
50,0.210226266134843,328
100,0.263171343964037,328
200,0.305163436598449,328
400,0.570344107477653,328
800,0.919847508120702,328
10,0.0352534946662214,329
25,0.038767794186196,329
50,0.125364617118915,329
100,0.128662803613942,329
200,0.174027443716525,329
400,0.211999668528354,329
800,0.349736770884864,329
10,0.28855966355066,330
25,0.369271676525507,330
50,0.48617652442243,330
100,0.552314071577165,330
200,0.583486765403543,330
400,0.807808384755234,330
800,0.882775296077954,330
10,0.157388612503532,331
