Dose,Rate,Sim
10,0.18086406188538265,254
25,0.18519825193301287,254
50,0.2564899332353101,254
100,0.6130912393148977,254
200,0.7099419930266407,254
400,0.9411421138088735,254
800,0.9435738171008261,254
10,0.13735326551003707,255
25,0.1375384701357353,255
50,0.14554748478826876,255
100,0.21093208637301925,255
200,0.3033461275876008,255
400,0.3493894140605497,255
800,0.37226686677650633,255
10,0.02574681474184107,256
25,0.028263030190765797,256
50,0.028473145135226866,256
100,0.07261507161751572,256
200,0.08131551436255287,256
400,0.20846018801109958,256
800,0.8098440791440282,256
10,0.012661312559590389,257
25,0.013896422652559033,257
50,0.03710755772857428,257
100,0.05619436902042692,257
200,0.1186908288664258,257
400,0.23156599123713528,257
800,0.27047813081059113,257
10,0.051936992425329495,258
25,0.05214410389363081,258
50,0.06894561322557718,258
100,0.08706228996088099,258
200,0.08706297144162059,258
400,0.09312579835502341,258
800,0.2917105081758854,258
10,0.2283182252744558,259
25,0.2748190540112101,259
50,0.32414491855214744,259
100,0.3264662145962608,259
200,0.35308411035306664,259
400,0.39109592302755836,259
800,0.41167558010726046,259
10,0.034019372378533565,260
25,0.05935171372340375,260
50,0.1562001855624916,260
100,0.15652173894444826,260
200,0.17222063575082822,260
400,0.3160566958036235,260
800,0.5475653445680966,260
10,0.1738792287329965,261
25,0.17389481275145194,261
50,0.1744410017007489,261
100,0.174474437011384,261
200,0.17806481971548202,261
400,0.21238668497020785,261
800,0.2136907997963447,261
10,0.02685170751679549,262
25,0.03227064219429991,262
50,0.10879877173314419,262
100,0.12573699117702675,262
200,0.15992310229614795,262
400,0.18866028171316399,262
800,0.22967230580457748,262
10,0.2866520391143338,263
25,0.37433454197233085,263
50,0.38121427040133565,263
100,0.42020144496570533,263
200,0.4269146617108755,263
400,0.5082130159808159,263
800,0.5085564208508578,263
10,0.03621138556937155,264
25,0.06089999195957781,264
50,0.061514344157600195,264
100,0.15515219423515614,264
200,0.16716790973971338,264
400,0.23466547507458313,264
800,0.26488562984218955,264
10,0.12296980944321978,265
25,0.12652503830995926,265
50,0.1360354430197252,265
100,0.1753371476693127,265
200,0.1754016088999967,265
400,0.1770797645357454,265
800,0.21913883523963543,265
10,0.1260315826588329,266
25,0.15868239968559658,266
50,0.31495394948137,266
100,0.3331698666206866,266
200,0.3392995051772298,266
400,0.351655777783412,266
800,0.36404383762560577,266
10,0.20047726338798627,267
25,0.2938318460308079,267
50,0.45053884137113354,267
100,0.5793331509919399,267
200,0.5863490337964841,267
400,0.6203369468055567,267
800,0.6251784315120085,267
10,0.11244032128539617,268
25,0.11367460680434406,268
50,0.2233804009945512,268
100,0.2331549171124012,268
200,0.2390813357111535,268
400,0.24302691253983774,268
800,0.2584874570694945,268
10,0.08602337567793122,269
25,0.23561368708931965,269
50,0.23566590774875926,269
100,0.2364686192254136,269
200,0.2430747858165786,269
400,0.5035298649739727,269
800,0.5064193430248896,269
10,0.18116518229526477,270
25,0.3158249401915951,270
50,0.50745819204588,270
100,0.5193413489263877,270
200,0.5675735693985582,270
400,0.7033992964901482,270
800,0.7292033051509149,270
10,0.19392974325023987,271
25,0.2146788195957427,271
50,0.21770440322429363,271
100,0.32936614097929184,271
200,0.4014123416523134,271
400,0.4018103655005014,271
800,0.5272897926920628,271
10,0.13473700365396948,272
25,0.13646249137432612,272
50,0.13653394472051522,272
100,0.20442166928173003,272
200,0.2337820404144493,272
400,0.23606901821359128,272
800,0.28342692556306825,272
10,0.06762595636714128,273
25,0.10891014665761967,273
50,0.10891072690641218,273
100,0.11628324086094298,273
200,0.1742046650844446,273
400,0.2835272419678051,273
800,0.5391302765236834,273
10,0.02213647482136448,274
25,0.023471236379813992,274
50,0.02472812239447846,274
100,0.025783712770316443,274
200,0.05522346357535168,274
400,0.27212076550759356,274
800,0.2880129031196941,274
10,0.12699660349001657,275
25,0.14095776380551767,275
50,0.18848052249315744,275
100,0.19689025842186372,275
200,0.20121284658328412,275
400,0.3001085807683205,275
800,0.3085906896869885,275
10,0.14282626934891748,276
25,0.16775447600509538,276
50,0.18183585609197864,276
100,0.181840682645478,276
200,0.19159040048718362,276
400,0.25619342899969133,276
800,0.2635433709489169,276
10,0.08443925644001078,277
25,0.22297029754576397,277
50,0.25184793329616617,277
100,0.2769451420833843,277
200,0.3585141912873937,277
400,0.3591026776693633,277
800,0.4080585521488528,277
10,0.12107915474104787,278
25,0.15027163184395068,278
50,0.16458095309415013,278
100,0.17471433821094093,278
200,0.22425324062752197,278
400,0.27541281567858944,278
800,0.33109167285697727,278
10,0.22287788356679136,279
25,0.5173840488997113,279
50,0.6085854487355524,279
100,0.6703724450798496,279
200,0.7014198643944183,279
400,0.7329382517397511,279
800,0.8394352851608877,279
10,0.27519097591967,280
25,0.7564560207507165,280
50,0.7705671881435144,280
100,0.8257913954442472,280
200,0.8397737274588759,280
400,0.9272840973153678,280
800,0.9337821105746272,280
10,0.3024779716227063,281
25,0.32090280758829615,281
50,0.36550456610686216,281
100,0.41554152843739744,281
200,0.5278894026688686,281
400,0.5460964767318419,281
800,0.5773600395339306,281
10,0.23000095934813805,282
25,0.23892960706773664,282
50,0.24691393327014788,282
100,0.2983731200960651,282
200,0.3961603567942504,282
400,0.6805602557364472,282
800,0.7381106032906645,282
10,0.14019043166436246,283
25,0.17020761058100362,283
50,0.17429307666204066,283
100,0.2657066572595659,283
200,0.2995729061089061,283
400,0.30635899838803216,283
800,0.3610732047896049,283
10,0.23002918211773532,284
25,0.2910921188419875,284
50,0.523553596139933,284
100,0.6768451566716541,284
200,0.6908349951324569,284
400,0.7564886425125454,284
800,0.7573968882562722,284
10,0.22512977443643087,285
25,0.38514472696281005,285
50,0.39462786389106336,285
100,0.4580244044865364,285
200,0.46629152347070013,285
400,0.7613635974193572,285
800,0.7622599401646587,285
10,0.18584183819477262,286
25,0.1906916836461637,286
50,0.23660315090837028,286
100,0.29080588325868817,286
200,0.31257708508089244,286
400,0.35863916945212604,286
800,0.41650817980488064,286
10,0.20188378558752523,287
25,0.30350261924612043,287
50,0.31578631635219967,287
100,0.35664597588636127,287
200,0.39021399297031567,287
400,0.40953801736933154,287
800,0.4143138134417159,287
10,0.18018364866357012,288
25,0.18033107773126555,288
50,0.18274350397904274,288
100,0.24236821845268594,288
200,0.2854958450969758,288
400,0.6968765151594571,288
800,0.731217405201966,288
10,0.16473129359701902,289
25,0.17089702606910423,289
50,0.1908199523142806,289
100,0.20320747904863284,289
200,0.5512818199474676,289
400,0.6174983785511269,289
800,0.6668894548787494,289
10,0.12675613811525271,290
25,0.16683791394436956,290
50,0.17612346949271843,290
100,0.19968450359261042,290
200,0.20334316780864092,290
400,0.29238087829312726,290
800,0.4001085481878015,290
10,0.072168641434832,291
25,0.14773402145576806,291
50,0.28079966904744924,291
100,0.2991045814030557,291
200,0.39889418346718053,291
400,0.703904426379605,291
800,0.7380280694166431,291
10,0.19260004547265147,292
25,0.1988341104515083,292
50,0.19901921719433138,292
100,0.2028408298877374,292
200,0.22673424542374815,292
400,0.258607196872791,292
800,0.2679815458914815,292
10,0.019543937521158544,293
25,0.02021919365605325,293
50,0.020220436622295324,293
100,0.17147151067481584,293
200,0.1726705678149271,293
400,0.18901324301842895,293
800,0.25867531150702117,293
10,0.11379192644623752,294
25,0.14357504828562673,294
50,0.143598677737087,294
100,0.15204638016171945,294
200,0.1539943855117227,294
400,0.1543500655481314,294
800,0.29899038374927944,294
10,0.22693335345757687,295
25,0.2744868354102391,295
50,0.3211975651802113,295
100,0.5955956458191898,295
200,0.6697133895244229,295
400,0.6705655720418734,295
800,0.8738507309696308,295
10,0.24416761678484616,296
25,0.2445612440543262,296
50,0.2564973613485254,296
100,0.2565278232210747,296
200,0.26293521496623623,296
400,0.615878046589762,296
800,0.6605629096097105,296
10,0.07013451272015364,297
25,0.12777268679782638,297
50,0.14258677683711843,297
100,0.2111329210439619,297
200,0.21929291950404017,297
400,0.23670311184563503,297
800,0.2875121411814452,297
10,0.028558573111600673,298
25,0.02895821248064095,298
50,0.029189488445971194,298
100,0.03454760559602199,298
200,0.050132402427149024,298
400,0.19432128207360094,298
800,0.5804793103435444,298
10,0.13911556900281405,299
25,0.15225203258779346,299
50,0.15472047798565802,299
100,0.1944490898231968,299
200,0.23538932002259474,299
400,0.2643454505719696,299
800,0.26444903869814024,299
10,0.19042611169751564,300
25,0.2021978105840898,300
50,0.22974346420588657,300
100,0.23157664163121963,300
200,0.25758366691970164,300
400,0.41508570969106706,300
800,0.4575972600484171,300
10,0.14762432362819572,301
25,0.15669284598896796,301
50,0.16739782336844122,301
100,0.20508908275913507,301
200,0.4740238751882677,301
400,0.5022938483821487,301
800,0.6779941135710442,301
10,0.07550746458901,302
25,0.12694258856834992,302
50,0.15177896873800448,302
100,0.252686082797788,302
200,0.31749737306811454,302
400,0.6974818241997911,302
800,0.7115821078936106,302
10,0.10596833933146257,303
25,0.2502091058878238,303
50,0.2507690747453256,303
100,0.4169258132858153,303
200,0.605767374110018,303
400,0.607871040721903,303
800,0.6099196686729442,303
10,0.06798040772530779,304
25,0.06812180037676827,304
50,0.07344908873266738,304
100,0.11269165302689943,304
200,0.13592436931443558,304
400,0.1867201595261623,304
800,0.22718947970010622,304
10,0.2061462230178626,305
25,0.2669688346174479,305
50,0.4671512938538563,305
100,0.6288968642472413,305
200,0.7204929118673943,305
400,0.7349934050639084,305
800,0.7439404676630454,305
10,0.12133169555238768,306
25,0.2093595272772428,306
50,0.28622484753054694,306
100,0.32414772399751646,306
200,0.5737084897890269,306
400,0.5928218199926366,306
800,0.5994755192729867,306
10,0.04427253373633404,307
25,0.12220645129347905,307
50,0.12310322204222392,307
100,0.18878752542206056,307
200,0.2349154724675171,307
400,0.31409796621843794,307
800,0.36455313733023065,307
10,0.23792714702270845,308
25,0.2698698014676921,308
50,0.3492473734206716,308
100,0.3950766958040975,308
200,0.6443489192040908,308
400,0.924589067655585,308
800,0.9272275975723214,308
10,0.2531231403052331,309
25,0.253431582493903,309
50,0.28646573697531696,309
100,0.432736093203401,309
200,0.5081010186740339,309
400,0.7988269449296349,309
800,0.8115843121788252,309
10,0.18464896586961435,310
25,0.2406527459585085,310
50,0.24079078538027482,310
100,0.2618868047390661,310
200,0.2635809429853768,310
400,0.2668363564847773,310
800,0.32388578323667205,310
10,0.18633202872290644,311
25,0.3120857960077133,311
50,0.3622223728724595,311
100,0.45993833084276486,311
200,0.5654740279589212,311
400,0.6102097364473568,311
800,0.6102692355695394,311
10,0.07538114116615222,312
25,0.07711003550517848,312
50,0.1414100433418645,312
100,0.14202080695467784,312
200,0.15009579289688116,312
400,0.16928518822392316,312
800,0.2371530488713343,312
10,0.18605559703000646,313
25,0.25697288744540026,313
50,0.2571121469281259,313
100,0.4775443689722097,313
200,0.6059723894729921,313
400,0.6290852891084058,313
800,0.6686637936850501,313
10,0.2206704514416287,314
25,0.27617677100572624,314
50,0.3458156566627687,314
100,0.3856152286055035,314
200,0.4418982983539239,314
400,0.4508138301176939,314
800,0.4520348293605013,314
10,0.14489368666915162,315
25,0.1918724870982526,315
50,0.20965186869836577,315
100,0.23923807441188447,315
200,0.23950730161385816,315
400,0.24606285963520852,315
800,0.2987646483648898,315
10,0.17916753199683053,316
25,0.18413131982593633,316
50,0.18818495663933738,316
100,0.21002235659629861,316
200,0.21142688828448297,316
400,0.28940434352988154,316
800,0.47340923514535077,316
10,0.02509332345718147,317
25,0.027642409334931513,317
50,0.0277672023452813,317
100,0.0415142198793861,317
200,0.052587055690529357,317
400,0.16901366083241862,317
800,0.22514917941783552,317
10,0.2588909136078167,318
25,0.2825922588075764,318
50,0.3030769849474384,318
100,0.32852269631427256,318
200,0.3357253337690548,318
400,0.6338192191595678,318
800,0.6843995227980143,318
10,0.13334211699176693,319
25,0.1815406425164319,319
50,0.1884693831715207,319
100,0.27000971714258604,319
200,0.28233496430358285,319
400,0.32921679988043034,319
800,0.33526124087172077,319
10,0.12192053479788083,320
25,0.21662725611410485,320
50,0.22380016572269396,320
100,0.2830226158441702,320
200,0.513346499499895,320
400,0.5210632813155376,320
800,0.5354440278030642,320
10,0.14433922974645516,321
25,0.19011890115991034,321
50,0.19041113358192008,321
100,0.1925517660948747,321
200,0.22262115097003576,321
400,0.36356673058696354,321
800,0.39424747723996456,321
10,0.2256438349492834,322
25,0.27436907399726707,322
50,0.30137017713417746,322
100,0.3074134219619099,322
200,0.344513721082435,322
400,0.4955123463412481,322
800,0.6756512093708903,322
10,0.18247471463220125,323
25,0.22457662095350694,323
50,0.2746910551962189,323
100,0.27628350303596405,323
200,0.36840595168691204,323
400,0.37359974123040807,323
800,0.5092534666145202,323
10,0.22141877334953528,324
25,0.26279089419496615,324
50,0.291716996432387,324
100,0.3438048427368813,324
200,0.3795683371196185,324
400,0.38394373309820495,324
800,0.4771746739518153,324
10,0.038515936342850984,325
25,0.15806097110344064,325
50,0.16260743414742432,325
100,0.3367613843626211,325
200,0.36346980951744423,325
400,0.46043767445247546,325
800,0.4868526573583353,325
10,0.05184479010831011,326
25,0.0697049803266729,326
50,0.07908891940866769,326
100,0.08005525990863621,326
200,0.16709715698378508,326
400,0.2794365850432513,326
800,0.4041164507871199,326
10,0.1517244711043618,327
25,0.23183210557036074,327
50,0.2679414941410124,327
100,0.38899684411594276,327
200,0.41255613174059896,327
400,0.48184296880641636,327
800,0.6226137731666155,327
10,0.14966818921388492,328
25,0.18475010070175635,328
50,0.2102262661348428,328
100,0.2631713439640365,328
200,0.30516343659844936,328
400,0.5703441074776526,328
800,0.9198475081207017,328
10,0.035253494666221366,329
25,0.03876779418619596,329
50,0.12536461711891467,329
100,0.12866280361394192,329
200,0.17402744371652468,329
400,0.21199966852835384,329
800,0.34973677088486377,329
10,0.28855966355066026,330
25,0.3692716765255066,330
50,0.4861765244224297,330
100,0.55231407157716494,330
200,0.5834867654035428,330
400,0.8078083847552344,330
800,0.8827752960779536,330
10,0.15738861250353153,331
25,0.22753428595450223,331
50,0.2724960750459344,331
100,0.2730554309898585,331
200,0.7992073009059303,331
400,0.8077806363265719,331
800,0.8082037129950798,331
10,0.04789093894996443,332
25,0.047892338059125315,332
50,0.11938237309302996,332
100,0.19471678058800226,332
200,0.1953735605026691,332
400,0.21842803620847448,332
800,0.24896183980499262,332
10,0.1302629203114378,333
25,0.14778730351667527,333
50,0.14840186079556136,333
100,0.16604352764258307,333
200,0.20031231241052588,333
400,0.20074357304989757,333
800,0.3106191685202795,333
10,0.2435524455174436,334
25,0.2534641261474824,334
50,0.26449185342597764,334
100,0.612638648827616,334
200,0.6157423397009905,334
400,0.644264946720684,334
800,0.6451503760509039,334
10,0.15874679744993753,335
25,0.23384203028754336,335
50,0.2651012634018269,335
100,0.3472785058507289,335
200,0.34907421996847066,335
400,0.40971300541384476,335
800,0.459815708308443,335
10,0.08701005251819999,336
25,0.18738282862390115,336
50,0.21598009257573056,336
100,0.2845667628939803,336
200,0.4122307905482222,336
400,0.41379544356951636,336
800,0.5259744231483567,336
10,0.1270565672054162,337
25,0.16134998244074034,337
50,0.2525295870217702,337
100,0.3046276182442341,337
200,0.3108278197897358,337
400,0.3158158097873618,337
800,0.4026005808259001,337
10,0.12334470825743564,338
25,0.192424155670143,338
50,0.20580723977357565,338
100,0.26799428827599114,338
200,0.26799449640332773,338
400,0.2683875061010955,338
800,0.3359407583005394,338
10,0.16397323163088978,339
25,0.16631166818895352,339
50,0.17955477656708516,339
100,0.1864156740312495,339
200,0.23532428533533864,339
400,0.23992459316236442,339
800,0.25108698752501357,339
10,0.08854255266008368,340
25,0.1553227249644291,340
50,0.157980047869455,340
100,0.21666422261311863,340
200,0.3656641537633729,340
400,0.36614271542829807,340
800,0.3892714696908101,340
10,0.15825299297961046,341
25,0.16063657302262208,341
50,0.23238038965695956,341
100,0.246536206389626,341
200,0.2976904668914576,341
400,0.30633963663669894,341
800,0.361074624802721,341
10,0.25561437391383546,342
25,0.27436438041867817,342
50,0.27495707163942984,342
100,0.35129433322351866,342
200,0.396612215887045,342
400,0.4559243308920112,342
800,0.48167081676607815,342
10,0.11463131232318569,343
25,0.1220775914132087,343
50,0.17090750104756905,343
100,0.18598740732050684,343
200,0.2012144068665803,343
400,0.28687064182090205,343
800,0.3230416658354973,343
10,0.17478019161483951,344
25,0.19172446710872354,344
50,0.200202299708193,344
100,0.30632763766151627,344
200,0.311181889227528,344
400,0.40146344471544454,344
800,0.40870364868056996,344
10,0.1646093255343369,345
25,0.18085571539427397,345
50,0.1809011272986573,345
100,0.18100588460508907,345
200,0.2419800929411137,345
400,0.25730915898964385,345
800,0.2573463642722976,345
10,1.7804210543292387e-4,346
25,1.8416564783992932e-4,346
50,3.1368091493373174e-4,346
100,0.004789815771162779,346
200,0.01434020930306481,346
400,0.1339555148051414,346
800,0.22600159416608273,346
10,0.04518565922111206,347
25,0.05095360978839923,347
50,0.05263971972374174,347
100,0.05468750369026275,347
200,0.056990932045533974,347
400,0.057919939277962434,347
800,0.220084691196774,347
10,0.07276002286053025,348
25,0.07384277359678287,348
50,0.09254257061649793,348
100,0.19655027338155756,348
200,0.3249556237975485,348
400,0.3337192011729667,348
800,0.34420727305156085,348
10,0.026491661398688793,349
25,0.07035238772216913,349
50,0.07312613775906426,349
100,0.13624167768382878,349
200,0.2568210681281215,349
400,0.265522457318333,349
800,0.6606284498326733,349
10,0.02852666842797778,350
25,0.1928409470945253,350
50,0.3017822502823734,350
100,0.36744275468845355,350
200,0.5256940715034691,350
400,0.5672953710903923,350
800,0.5984535425766014,350
10,0.29000945259048005,351
25,0.6256801337914051,351
50,0.707494660103674,351
100,0.7959582624046452,351
200,0.8499700157211667,351
400,0.8518289490231807,351
800,0.8535750940834429,351
10,0.24804368822864817,352
25,0.26067347557262166,352
50,0.5083923057102364,352
100,0.556646274411788,352
200,0.5628611111995407,352
400,0.7418681436906656,352
800,0.7455412018545281,352
10,0.12781997161599112,353
25,0.12979530511962342,353
50,0.13117699323187043,353
100,0.1548567162511917,353
200,0.16666799328778772,353
400,0.24805708860264322,353
800,0.2865144495442862,353
10,0.17937029162002552,354
25,0.2153554381371135,354
50,0.23199416423306593,354
100,0.2705211420529162,354
200,0.294033175913146,354
400,0.3498973307973983,354
800,0.37235545339408277,354
10,0.1211922997667541,355
25,0.12198209251134107,355
50,0.1318398044466232,355
100,0.3115296739542561,355
200,0.34413398701541675,355
400,0.36543836114762374,355
800,0.3682531460004068,355
10,0.02965191403398129,356
25,0.029712311452784728,356
50,0.031187638890678486,356
100,0.050776833017148644,356
200,0.096164825256449,356
400,0.2743141013314323,356
800,0.43810655008109434,356
10,0.16979749838343217,357
25,0.17005144055284419,357
50,0.21251238981154838,357
100,0.21495270204211941,357
200,0.22816127294567798,357
400,0.22880996365420764,357
800,0.2838200500296655,357
10,0.08020228409055592,358
25,0.12840929438501536,358
50,0.17401424009526953,358
100,0.1775483929404861,358
200,0.18987689457471388,358
400,0.2051169090916179,358
800,0.20960051994847556,358
10,0.16151191522072905,359
25,0.189421915269808,359
50,0.1917771549173419,359
100,0.1921924766976086,359
200,0.2845329032190946,359
400,0.5834069171905132,359
800,0.5841519659729248,359
10,0.1309558978713858,360
25,0.20130216469675533,360
50,0.2025622852590621,360
100,0.21176692074153924,360
200,0.22337079509592422,360
400,0.232247391888177,360
800,0.4435247571501221,360
10,0.0179380723175405,361
25,0.03532199142860102,361
50,0.0880204767161209,361
100,0.1052871936466905,361
200,0.15026041656860745,361
400,0.22236143875628045,361
800,0.42407860673920916,361
10,0.10499660859234766,362
25,0.11926395346572177,362
50,0.16609750193784908,362
100,0.18471248231061924,362
200,0.23360523303627098,362
400,0.23428931703675723,362
800,0.23876902537915354,362
10,0.009311344372420717,363
25,0.0093318008863749035,363
50,0.01755498386575128,363
100,0.1164540047453062,363
200,0.12635825213615554,363
400,0.182838547879606,363
800,0.2295517052828369,363
10,0.061414822073536,364
25,0.08417774410689632,364
50,0.08439964608524157,364
100,0.12302547716372977,364
200,0.23312626584616183,364
400,0.25703328415804455,364
800,0.2772449068447044,364
10,0.2791641875986281,365
25,0.5326078815534141,365
50,0.5328400304204548,365
100,0.5870944134982146,365
200,0.5967650503032598,365
400,0.5973977868752025,365
800,0.6046528514273845,365
10,0.16121813674269717,366
25,0.16524481719130063,366
50,0.21741579804050726,366
100,0.22777018562685095,366
200,0.2311562023253614,366
400,0.26763214150116027,366
800,0.3626901083390927,366
10,0.15132747667442165,367
25,0.2936302028391701,367
50,0.38062941487800644,367
100,0.5228696905832861,367
200,0.6477466042290654,367
400,0.6513601110683469,367
800,0.6565269121461255,367
10,0.02729531528647939,368
25,0.05173609959498719,368
50,0.06774971069350076,368
100,0.298049334560335,368
200,0.2980535626769715,368
400,0.3793814183099947,368
800,0.3807983760850286,368
10,0.12464013838947018,369
25,0.15281713881077588,369
50,0.152834028276498,369
100,0.162929952116991,369
200,0.1828665731753482,369
400,0.20718790572038814,369
800,0.2928007996719531,369
10,0.11176321913590223,370
25,0.1124946600292903,370
50,0.11724843087169244,370
100,0.22542827720877245,370
200,0.2254726136066418,370
400,0.22615517547624053,370
800,0.23256232678125813,370
10,0.21664097102991037,371
25,0.25824385110039705,371
50,0.33872671155255396,371
100,0.35016052347018234,371
200,0.6066207470036528,371
400,0.7419554383857774,371
800,0.7423860402169757,371
10,0.18125556544000368,372
25,0.1890447718502173,372
50,0.22482973862415492,372
100,0.3317279894312606,372
200,0.3317802021322741,372
400,0.6080975674271323,372
800,0.9274695111849932,372
10,0.17694551469121483,373
25,0.22527681741805494,373
50,0.2406344385626636,373
100,0.25719684459303155,373
200,0.34541767468788276,373
400,0.3461310876500783,373
800,0.6108184072140616,373
10,0.11560808120420736,374
25,0.1596211061398486,374
50,0.2503998669724611,374
100,0.28776122489324113,374
200,0.32609439692676856,374
400,0.3765789522015334,374
800,0.39110823459207655,374
10,0.12930396904234373,375
25,0.13247850235529185,375
50,0.1377018947298983,375
100,0.2755446666106227,375
200,0.6599099557823126,375
400,0.730213487782041,375
800,0.7309057973118434,375
10,0.07849054825905526,376
25,0.19440839873294075,376
50,0.2540017979127709,376
100,0.348105942221013,376
200,0.41152666049038455,376
400,0.4289938459508955,376
800,0.7179006173113733,376
10,0.12108757973667877,377
25,0.13287450280378466,377
50,0.1328792320922036,377
100,0.1592409444629417,377
200,0.1757870846515197,377
400,0.19528241785887002,377
800,0.27768106521018876,377
10,0.1793849827312763,378
25,0.2893170349640629,378
50,0.3132347423253301,378
100,0.4534408658662095,378
200,0.45349433336901207,378
400,0.4534997688446813,378
800,0.7526247898302518,378
10,0.19698258787534034,379
25,0.22799663260043546,379
50,0.23031112390637132,379
100,0.2305396967013429,379
200,0.30654248970799325,379
400,0.34012720971487354,379
800,0.34896735701549714,379
10,0.25087869943064056,380
25,0.28983409020373135,380
50,0.429714223574585,380
100,0.43004911025662995,380
200,0.4413379915918658,380
400,0.4464850061740624,380
800,0.6921800587230642,380
10,0.20319285814757068,381
25,0.20569594864564072,381
50,0.20635480805301984,381
100,0.3052822165089153,381
200,0.35726723190422727,381
400,0.3755443345233281,381
800,0.4055521435034324,381
10,0.21004155742261993,382
25,0.3304720379661653,382
50,0.4084417538586588,382
100,0.5065602159932854,382
200,0.5097965042695694,382
400,0.6971747263906161,382
800,0.6985429709458442,382
10,0.10929336818452985,383
25,0.11137934942830587,383
50,0.1377888805774382,383
100,0.14362225095773767,383
200,0.1497305224065761,383
400,0.17752233925751684,383
800,0.3113855790212792,383
10,0.11792859098082165,384
25,0.1747242651987128,384
50,0.1983887479308367,384
100,0.2195916715870181,384
200,0.22345424862682609,384
400,0.28481816748121125,384
800,0.2893151620220923,384
10,0.02615592479143503,385
25,0.02750415158764271,385
50,0.027881410946638808,385
100,0.053159863826004954,385
200,0.07139231550761371,385
400,0.0721949674966165,385
800,0.323733859520133,385
10,0.24642140054032685,386
25,0.2500936626368425,386
50,0.37653427852643584,386
100,0.45578495179168355,386
200,0.517635091980463,386
400,0.8118718482821561,386
800,0.8904773338870573,386
10,0.18558762457843908,387
25,0.18558764005978473,387
50,0.21938545156035238,387
100,0.2208704847083435,387
200,0.6981004403312477,387
400,0.9196549037244155,387
800,0.9323482335604538,387
10,0.12277416309010396,388
25,0.1388903880873112,388
50,0.16269037304555595,388
100,0.17499265677627887,388
200,0.19865353091776866,388
400,0.30134394256174457,388
800,0.35241974215934924,388
10,0.18265008526013546,389
25,0.24009564246566664,389
50,0.252568078710496,389
100,0.274807302730062,389
200,0.28552599849191207,389
400,0.3870415632194462,389
800,0.4885723030895936,389
10,0.057908648693048355,390
25,0.05976105172932113,390
50,0.061412972997636574,390
100,0.06449742958364386,390
200,0.12107537406681883,390
400,0.22599022206246783,390
800,0.299796922493459,390
10,0.22857499976454274,391
25,0.2714166057437835,391
50,0.2956142699087341,391
100,0.3275085665645364,391
200,0.3917425398477761,391
400,0.4494420789834944,391
800,0.7549967467859265,391
10,0.019748606483892917,392
25,0.020163502455573742,392
50,0.13537649371360064,392
100,0.13541151174786312,392
200,0.15910402726449957,392
400,0.21752602388787315,392
800,0.2203573635301859,392
10,0.05343601153854465,393
25,0.11501218012155243,393
50,0.12170686698636822,393
100,0.17483315470285565,393
200,0.1797119524690177,393
400,0.31952788706609275,393
800,0.32279310752582635,393
10,0.02665495708720285,394
25,0.08584417236757193,394
50,0.15242698419355807,394
100,0.2908277272420636,394
200,0.29183089923283445,394
400,0.3808117422937248,394
800,0.3836096335189788,394
10,0.2233977425990208,395
25,0.22694834890360774,395
50,0.31977074560597163,395
100,0.3252439894161727,395
200,0.3331842760303864,395
400,0.5018368596764281,395
800,0.505733685275593,395
10,0.12324720129451512,396
25,0.13719829961921692,396
50,0.15866516145989945,396
100,0.2367548349466619,396
200,0.23967655797787993,396
400,0.24434753411421625,396
800,0.2634892987895473,396
10,0.2004983694143146,397
25,0.2275516797351054,397
50,0.22833083497391396,397
100,0.6231707692029288,397
200,0.6372472100939574,397
400,0.6413797221755201,397
800,0.6528256411570421,397
10,0.278147629651385,398
25,0.278683797995352,398
50,0.6865298352135799,398
100,0.7145429196878987,398
200,0.7409970101388118,398
400,0.7413777346748722,398
800,0.75331543264267,398
10,0.058402772919132526,399
25,0.09568588226915133,399
50,0.30607855043443566,399
100,0.3421493711506999,399
200,0.37187123924059207,399
400,0.37715081096733155,399
800,0.45037215303297384,399
10,0.08770109917315573,400
25,0.2556302946661634,400
50,0.26870199944338236,400
100,0.28042245826445333,400
200,0.28161957133971555,400
400,0.28219965164035177,400
800,0.30121517711935003,400
10,5.522473161592465e-4,401
25,0.003301323592981289,401
50,0.24348891146549526,401
100,0.2754199562717392,401
200,0.5482324053532142,401
400,0.5494531766760455,401
800,0.6259035239299069,401
10,0.01665706976821221,402
25,0.025804462416149008,402
50,0.03830131796177539,402
100,0.03922408261251937,402
200,0.0393378782040454,402
400,0.26024627856681654,402
800,0.2698595734343339,402
10,0.1288084727992003,403
25,0.12942539010517415,403
50,0.13295582880605858,403
100,0.27414578097321696,403
200,0.4536538537495092,403
400,0.4542900239536965,403
800,0.511255025222636,403
10,0.11173859918159412,404
25,0.16714621240409314,404
50,0.2132941424117299,404
100,0.22194476824477977,404
200,0.2745767708234929,404
400,0.3858656356975956,404
800,0.3858660391467144,404
10,0.12651182512657058,405
25,0.1565003566258448,405
50,0.19943402254350334,405
100,0.2594931726013328,405
200,0.26590969062385417,405
400,0.2807576634261263,405
800,0.3307438204292696,405
10,0.06606348058022811,406
25,0.11005733883730942,406
50,0.16785830168507432,406
100,0.20453871153422623,406
200,0.21708831249731325,406
400,0.29195967600152684,406
800,0.32223978203847536,406
10,0.22323424677664033,407
25,0.22671233672328922,407
50,0.24421003942306466,407
100,0.2557489265546566,407
200,0.4228887164004173,407
400,0.42289462666314515,407
800,0.44472800517168715,407
10,0.3221868783908086,408
